hip,ra_deg,dec_deg,v_mag,b_v
105570,320.72338629,6.81114048,5.16,0.064
105574,320.73439675,-9.31932985,5.99,1.516
105576,320.75206151,-22.66904797,5.63,1.641
105637,320.95161826,37.35148115,6.46,1.472
105646,320.98289979,-25.20248430,6.47,1.123
105652,320.99511423,24.27413557,5.70,0.314
105660,321.03103947,25.31242346,6.20,0.026
105662,321.03302412,-22.74710087,6.38,1.026
105665,321.03997238,-20.85186872,5.38,1.176
105668,321.04788909,-12.87810842,5.48,0.297
105678,321.06979245,-69.73388190,6.28,2.607
105685,321.08684902,-46.61470654,6.30,0.235
105689,321.09639380,24.52839303,6.35,1.057
105695,321.10235050,10.17425159,6.33,0.474
105696,321.10341334,-41.00669545,5.76,-0.036
105703,321.14168922,26.17456032,5.67,0.323
105727,321.20646634,80.52482631,5.97,0.950
105729,321.21531236,-3.39835724,6.38,0.334
105761,321.30427981,-9.74855197,5.71,0.208
105767,321.32065703,-3.55674744,5.48,1.451
105768,321.32518854,-71.79906071,6.09,1.265
105769,321.33145317,46.71434148,5.59,0.335
105811,321.44593834,36.66738607,5.93,0.033
105819,321.46493394,0.53433969,6.45,0.162
105841,321.56433112,-54.66045955,6.10,0.366
105854,321.59530626,-37.82942941,5.64,1.185
105858,321.61085665,-65.36619828,4.21,0.494
105860,321.61109335,19.37563988,6.08,0.235
105864,321.61688764,1.10335886,6.12,0.481
105881,321.66677526,-22.41133249,3.77,1.002
105891,321.68737477,52.89853709,6.01,-0.109
105898,321.71508879,48.83516845,5.29,0.108
105913,321.75676123,-42.54793048,5.50,0.392
105928,321.81174690,-21.19621026,5.78,1.440
105942,321.83902525,37.11679843,5.30,-0.140
105949,321.85532151,59.75007488,6.11,1.720
105966,321.91690615,27.60859324,5.39,0.049
105972,321.94225926,66.80909577,5.42,-0.099
106003,322.03438025,32.22532973,5.75,0.333
106021,322.10349088,8.19564509,6.39,1.640
106032,322.16498797,70.56071603,3.23,-0.201
106039,322.18083418,-21.80717988,4.50,0.889
106044,322.18718518,-69.50538600,5.47,1.553
106052,322.21974192,55.41870219,6.14,0.100
106062,322.24907528,22.17943574,5.84,1.370
106064,322.24965481,17.90590950,6.42,1.393
106065,322.25060698,-53.70591224,6.39,1.140
106093,322.36229106,46.54058469,5.22,0.965
106103,322.39373579,6.58137853,6.41,1.179
106140,322.48706330,23.63883778,4.52,1.618
106171,322.58470547,52.95799849,6.02,0.080
106227,322.74704869,60.45943210,5.53,0.102
106243,322.79011873,12.13747483,6.10,-0.047
106267,322.86443294,52.61985566,6.17,0.900
106278,322.88972517,-5.57117221,2.90,0.828
106306,322.95896538,23.84517913,6.43,1.064
106320,323.01276940,-84.81006913,6.42,1.405
106327,323.02448364,-41.17931042,5.29,1.109
106340,323.06071250,-33.94462275,5.97,0.051
106363,323.13859429,-24.59041778,6.43,0.200
106393,323.23580021,49.97762947,5.77,-0.042
106419,323.32338330,-52.73777310,6.43,1.481
106420,323.32451891,45.85401404,6.27,1.805
106424,323.33810231,-80.03936157,6.47,0.044
106429,323.34798914,-44.84870017,5.57,1.044
106474,323.47739699,-82.68308442,6.35,0.089
106481,323.49521858,45.59183746,3.98,0.885
106500,323.57148483,-42.92467913,6.32,1.093
106518,323.61443097,51.69846513,6.17,-0.015
106527,323.64156128,22.75452151,6.45,0.513
106544,323.67820366,1.82916134,6.41,1.398
106550,323.69129907,18.32892932,6.47,1.254
106551,323.69401881,38.53405361,4.87,1.085
106559,323.71271277,-20.08427387,5.70,0.423
106564,323.72084127,-29.69611745,6.42,-0.097
106590,323.81648649,-23.45431293,6.39,1.098
106592,323.82341967,-3.98330458,5.79,1.110
106595,323.82965143,28.19760670,6.25,0.357
106604,323.85807410,68.21928969,6.47,-0.083
106605,323.86265166,24.45216063,6.22,0.141
106642,324.01039856,45.37459133,5.96,1.341
106643,324.02099025,15.08199348,6.50,0.940
106654,324.04572526,-26.17151618,5.73,0.234
106661,324.05825860,30.05542160,6.36,1.240
106703,324.20333647,-33.04789644,6.10,0.226
106711,324.23739955,40.41352083,5.04,0.198
106723,324.27012962,-19.46601155,4.51,-0.180
106752,324.36614281,44.69654966,6.19,0.218
106758,324.39066535,-0.39056153,6.22,0.056
106771,324.41170355,54.04219219,6.16,0.991
106783,324.43185560,6.61839107,6.19,0.046
106786,324.43795564,-7.85420152,4.68,0.175
106787,324.43929110,19.31860745,5.46,0.321
106801,324.48010181,62.08193977,4.76,0.246
106818,324.51186775,-64.82416732,6.22,0.021
106856,324.63308249,5.77174242,5.66,0.265
106872,324.68817598,25.49882951,6.18,1.026
106881,324.73490930,-79.44258339,6.17,0.460
106886,324.74007661,57.48903743,5.74,0.200
106897,324.75495361,20.26545080,5.77,0.314
106907,324.77548421,-33.67885564,6.28,0.949
106938,324.86712405,-10.57689625,6.07,1.034
106944,324.88860753,2.24355840,5.10,1.034
106978,324.99882447,-52.35900995,6.20,0.584
106985,325.02273477,-16.66230770,3.69,0.320
106999,325.04628944,43.27383952,5.09,1.601
107030,325.14046294,-55.73797735,6.33,1.060
107041,325.18044761,54.87214956,6.16,1.116
107089,325.36935979,-77.39004641,3.73,1.008
107095,325.38691422,-14.04761057,5.16,0.672
107097,325.39273007,40.80522163,6.07,0.068
107119,325.48039004,71.31141661,4.55,1.108
107128,325.50290314,-23.26285769,5.24,0.991
107129,325.50451659,35.51020044,5.98,2.500
107136,325.52360237,51.18962197,4.69,-0.119
107140,325.53480960,45.76569713,6.11,1.415
107144,325.54213274,1.28525324,5.66,1.446
107151,325.56438144,5.68013739,5.30,1.653
107162,325.59566145,41.07701915,5.73,0.055
107173,325.63732411,10.82431396,6.06,-0.115
107186,325.66171192,49.60025682,6.10,0.993
107188,325.66461320,-18.86632305,4.72,0.868
107197,325.68902946,59.27084435,6.10,1.349
107230,325.76684410,72.32008392,5.18,1.063
107232,325.76832505,-14.39970939,5.88,0.255
107235,325.77696032,41.15497004,5.51,1.615
107238,325.80639163,-19.62096127,6.23,0.269
107253,325.85688615,38.28358862,5.69,-0.010
107259,325.87692018,58.78004608,4.23,2.242
107271,325.91570375,7.52865680,6.47,1.114
107297,325.99211499,22.81528877,6.43,1.295
107299,325.99595993,-57.32524669,6.49,0.484
107302,326.00402165,-14.74937044,5.96,0.219
107310,326.03574040,28.74263231,4.49,0.512
107315,326.04649214,9.87501126,2.38,1.520
107344,326.12279920,-38.55252982,6.28,1.129
107348,326.12789728,17.35001739,4.34,1.161
107350,326.13054104,14.77193916,5.96,0.587
107354,326.16139335,25.64503558,4.14,0.425
107374,326.22199841,62.46056748,5.94,0.312
107380,326.23670806,-33.02578153,4.35,-0.053
107382,326.25106066,-9.08242844,5.10,1.108
107398,326.30166099,52.26757690,6.40,1.901
107409,326.32806118,-49.49876074,6.46,1.148
107418,326.36218984,61.12080591,4.25,0.474
107423,326.37011949,-71.00884950,6.02,-0.099
107445,326.43547104,35.85731079,6.44,0.997
107472,326.51818465,22.94887978,5.29,1.381
107487,326.56778755,-9.27593512,6.00,1.629
107502,326.59978730,25.56350382,6.28,1.212
107517,326.63374272,-11.36595449,5.57,-0.002
107533,326.69837140,49.30957028,4.23,-0.120
107555,326.75354096,70.15088235,6.45,-0.007
107556,326.76018807,-16.12728595,2.85,0.180
107558,326.76983187,17.19404095,6.18,0.350
107575,326.80817524,2.68612404,5.63,0.012
107586,326.85539952,60.69268916,5.53,1.575
107596,326.90932786,-5.91680167,6.17,0.230
107608,326.93395765,-30.89830426,5.02,0.042
107637,327.03497575,36.58038835,6.25,1.545
107649,327.06563094,-47.30361491,5.57,0.601
107664,327.12233029,38.64857487,6.10,-0.072
107710,327.28372076,66.79203228,6.49,0.391
107723,327.32921446,61.27275985,6.18,1.685
107734,327.36194525,20.46244584,6.27,-0.097
107749,327.41705813,41.14878737,6.48,0.381
107750,327.42090956,-12.72286491,6.31,0.223
107763,327.46122788,30.17421499,5.07,0.010
107773,327.50052280,-64.71253671,5.62,1.018
107788,327.53624892,17.28585144,5.34,0.394
107797,327.55408750,-16.84491360,6.38,1.420
107835,327.69660058,-69.62941608,5.52,1.378
107843,327.72734258,-82.71890420,5.27,0.756
107856,327.77075198,39.53665799,6.20,-0.068
107887,327.89270108,19.82668178,5.78,-0.100
107893,327.90518579,65.75271000,6.37,0.281
107901,327.92394976,-18.62294022,6.19,0.374
107930,328.00434221,55.79674323,5.70,-0.081
107956,328.07576427,21.27316244,6.27,1.601
107975,328.12465440,28.79353840,5.52,0.426
108022,328.26570223,25.92513961,5.09,-0.155
108036,328.32404854,-13.55176811,5.08,0.378
108060,328.40575303,19.66843722,5.69,0.011
108085,328.48218523,-37.36485231,3.00,-0.084
108090,328.49069466,6.86480440,6.14,0.786
108102,328.54321926,-4.27617967,5.71,1.185
108119,328.57257326,19.71812079,6.36,0.938
108133,328.61062868,80.30855916,6.43,1.453
108144,328.64964477,-3.30127216,6.24,0.466
108165,328.72147577,56.61122725,5.74,0.655
108195,328.79747084,-61.88660835,5.92,0.393
108209,328.83581480,61.54180973,6.17,1.599
108226,328.87916270,65.32080861,5.84,-0.037
108259,328.98183285,-30.60592014,6.41,0.927
108268,329.01435360,-52.46375976,6.50,0.925
108281,329.05856406,-57.89959079,6.17,0.215
108294,329.09487430,-37.25365481,5.45,0.084
108296,329.09993527,21.23985839,6.39,1.698
108317,329.16309874,63.62555723,5.11,1.547
108339,329.23488271,12.07649181,5.54,0.054
108347,329.25895493,-37.74684379,6.18,0.321
108364,329.29625258,66.15615341,6.41,-0.056
108420,329.46274343,74.99671409,6.32,1.560
108431,329.47947795,-54.99257552,4.40,0.297
108453,329.55545061,-5.42492176,6.33,0.378
108478,329.62533487,-59.01214043,6.13,0.469
108494,329.68247443,-21.18294469,6.06,1.621
108505,329.72301352,62.69798588,5.96,1.640
108506,329.72910597,-4.37310895,6.24,0.971
108513,329.74871382,19.02030200,6.50,1.013
108535,329.81235875,73.17989570,5.04,0.439
108543,329.82463254,-38.39509568,5.50,0.996
108612,330.03303161,6.71743740,6.00,-0.112
108626,330.10103284,-55.88348660,6.02,-0.061
108632,330.11125016,33.00592788,6.46,0.463
108661,330.20927032,-28.45373653,5.43,-0.095
108691,330.27089665,0.60471529,5.60,1.279
108693,330.27228975,13.11982345,5.61,0.336
108699,330.28847931,8.25716451,5.65,1.440
108758,330.46078218,52.88225277,5.79,-0.106
108759,330.46923067,-77.66254412,6.39,0.231
108766,330.50572728,10.97380607,6.36,-0.104
108772,330.51905044,58.00036655,5.55,0.017
108784,330.54939450,-17.90347423,6.28,1.002
108797,330.60937019,-16.96483607,6.39,0.447
108845,330.73608443,44.64986302,5.57,-0.029
108849,330.76587415,-76.11842744,5.94,0.399
108868,330.81858052,-6.52240596,5.55,0.959
108870,330.84023615,-56.78597558,4.69,1.056
108874,330.82851720,-2.15536296,4.74,-0.100
108875,330.82930031,11.38655209,5.83,-0.050
108917,330.94772431,64.62797127,4.26,0.379
108924,330.97073901,63.11992053,5.26,1.557
108952,331.09931735,-29.91652967,6.45,1.603
108969,331.14382475,32.94174432,6.36,1.121
108975,331.15319610,-26.82235879,5.97,-0.167
108991,331.19759232,-0.90634341,5.29,0.231
109005,331.25207425,62.78567143,5.27,1.413
109009,331.26443174,14.81591837,6.38,1.523
109017,331.28662119,62.27981369,5.07,0.240
109023,331.29722504,26.67368931,5.75,1.249
109033,331.31875191,46.74483562,6.16,1.611
109056,331.39447779,28.96398081,5.69,-0.048
109068,331.41979781,5.05853048,4.86,1.443
109074,331.44598220,-0.31985070,2.95,0.969
109079,331.46020228,45.11250393,6.50,-0.025
109081,331.46256902,-59.63607191,5.62,1.468
109082,331.46341031,48.23149405,6.26,-0.088
109102,331.50813416,45.01434833,5.09,1.568
109111,331.52868903,-39.54335326,4.47,1.349
109121,331.55110516,45.24868969,6.19,0.078
109124,331.55652665,56.34339609,6.38,-0.091
109139,331.60929021,-13.86967906,4.29,-0.075
109176,331.75277532,25.34511155,3.77,0.435
109190,331.79014258,58.84071819,6.34,0.877
109205,331.85660775,53.30743760,6.17,0.389
109209,331.86913669,19.47552571,5.74,0.331
109212,331.87486074,18.00070910,6.31,1.605
109240,331.95960134,21.70292564,5.79,-0.077
109268,332.05827280,-46.96097543,1.73,-0.070
109272,332.06785606,49.79699022,6.41,1.579
109276,332.07182946,25.54352207,6.08,0.311
109285,332.09587026,-32.98846846,4.50,0.054
109289,332.10805122,-34.04384111,4.99,1.499
109303,332.17007514,45.74225438,6.11,0.763
109306,332.17768408,-33.12569074,6.37,0.205
109332,332.24579476,-18.51959165,5.80,-0.154
109352,332.30680750,33.17233752,5.58,0.985
109375,332.37066553,-23.65910869,6.36,0.921
109400,332.45179660,72.34120687,4.79,0.919
109404,332.48209025,-34.01496677,5.37,0.241
109408,332.49116860,-48.10766097,6.43,1.380
109410,332.49685019,33.17822387,4.28,0.471
109412,332.50063615,-28.29243476,6.44,0.147
109422,332.53658393,-32.54840680,4.94,0.489
109427,332.54993837,6.19786491,3.52,0.086
109434,332.56374828,72.11126508,6.36,-0.053
109439,332.57925620,19.61633908,6.18,0.688
109442,332.58795028,-3.89408564,6.28,-0.006
109445,332.59181773,14.62985763,6.36,1.080
109458,332.62576244,20.97798440,6.45,0.099
109466,332.64060971,-4.26685544,5.98,0.981
109471,332.65596853,11.62453953,5.78,1.617
109472,332.65617610,-11.56493952,5.43,-0.117
109474,332.66162940,70.13257265,5.52,0.391
109492,332.71365289,58.20126083,3.39,1.558
109493,332.71544901,30.55300123,6.30,0.227
109509,332.75992368,-21.23279005,6.10,0.503
109521,332.79122113,50.82339282,5.38,0.152
109556,332.87740018,59.41448763,5.05,0.192
109572,332.95319831,56.83935728,5.24,0.534
109577,332.96387934,16.04055086,5.93,0.951
109584,332.97910405,-76.11602340,6.13,1.001
109585,332.98704278,59.08457916,6.29,1.123
109592,333.00839859,60.75909505,5.37,1.184
109602,333.03372554,24.95064120,5.97,1.500
109620,333.09354262,63.29103525,5.76,1.645
109624,333.10732259,-14.19395687,6.04,0.386
109647,333.18278916,-4.72067921,6.39,0.498
109654,333.19926981,34.60459203,5.34,1.134
109659,333.21986129,73.30719319,6.11,1.006
109667,333.23951733,-26.32779341,6.19,0.169
109691,333.29173390,18.27981240,6.50,1.374
109693,333.29423117,86.10795472,5.27,-0.030
109730,333.41124738,28.60801711,5.87,1.169
109737,333.43513855,-25.18090505,5.58,0.497
109745,333.45516707,45.44061303,5.53,0.021
109746,333.45709844,63.16233747,6.13,-0.089
109754,333.46970840,39.71492708,4.50,1.385
109786,333.57513369,-21.07456625,5.33,0.812
109788,333.57667049,17.18934403,6.50,1.288
109789,333.57813081,-27.76690756,5.45,-0.121
109821,333.66105306,-41.38166606,6.23,0.648
109831,333.68487880,42.95391034,5.72,0.014
109857,333.75912456,57.04358673,4.18,0.278
109902,333.89599184,-44.45149941,6.10,0.988
109908,333.90383575,-41.34670059,4.79,0.790
109937,333.99240257,37.74873668,4.14,1.447
109939,333.99928421,8.54957393,6.21,0.019
109972,334.11068187,57.22023845,5.88,0.950
109973,334.11065824,-41.62722507,5.11,0.930
109977,334.12352800,27.80402984,6.38,0.982
109984,334.14022882,-1.59638949,6.16,0.194
109990,334.15609871,-25.89816248,6.14,1.110
110000,334.20018595,-12.83143618,5.34,1.132
110003,334.20848509,-7.78329031,4.17,0.979
110009,334.21902457,-9.04006677,5.80,1.158
110018,334.24932028,-23.14024704,6.17,1.051
110023,334.27708210,-5.38716410,5.75,0.878
110055,334.36801475,49.12695728,6.46,1.046
110078,334.46081338,-77.51155332,5.49,0.312
110091,334.51780229,-0.23765570,6.39,0.441
110103,334.55270577,62.80438774,5.75,1.256
110109,334.56506336,-53.62707350,5.36,0.614
110130,334.62539235,-60.25958759,2.87,1.390
110171,334.73419808,37.76928632,6.19,0.270
110179,334.75308343,-13.30499496,5.96,1.075
110256,335.00699236,-80.43974699,5.09,1.276
110273,335.04965231,-7.82110201,5.35,-0.048
110298,335.11490360,5.78949798,5.37,-0.037
110311,335.15114050,-57.50978334,6.41,1.404
110314,335.16154044,58.40990447,6.46,0.990
110316,335.16466901,50.98081444,6.40,1.195
110341,335.23249389,8.18674192,6.18,0.451
110346,335.25023824,26.93516248,6.46,1.526
110351,335.25644466,46.53656951,4.55,-0.100
110371,335.33057976,28.33052953,4.78,-0.010
110386,335.37947921,12.20518609,4.82,-0.132
110391,335.39820144,-21.59822990,5.12,1.057
110395,335.41406405,-1.38733152,3.86,-0.057
110408,335.46196452,42.07815599,6.38,-0.086
110478,335.68418885,-45.94794381,6.42,2.231
110487,335.70950785,36.65904665,6.45,1.052
110497,335.75078252,57.28461231,6.18,-0.112
110498,335.75217544,62.41935732,6.04,0.035
110504,335.77923470,55.96322996,6.44,2.215
110506,335.78327857,-45.92848794,5.62,0.372
110529,335.87853554,-24.76266115,5.53,0.979
110532,335.88396380,-7.19442118,5.92,0.998
110538,335.89009791,52.22904653,4.42,1.015
110548,335.91485311,20.84822961,6.20,0.518
110566,335.97604980,38.57361186,6.18,0.485
110578,336.02868366,-4.83701991,5.79,-0.033
110602,336.11275166,-13.52936898,5.76,0.970
110609,336.12912965,49.47639255,4.55,0.092
110618,336.15368188,-72.25541209,5.28,0.660
110649,336.23496035,-57.79741534,5.31,0.665
110668,336.29418278,-70.43162205,5.78,0.396
110672,336.31926326,1.37740059,4.80,-0.171
110696,336.41958070,18.44431582,6.26,1.201
110712,336.46315746,-75.01568892,6.12,0.599
110725,336.50340751,70.77089840,5.47,1.216
110746,336.54459888,-23.68244725,6.29,-0.021
110778,336.64281397,-16.74213796,5.55,0.618
110785,336.65577291,4.39376620,5.76,0.519
110787,336.67668342,78.78585295,5.83,0.171
110790,336.68982453,37.44370612,6.46,-0.132
110817,336.77212619,65.13226983,5.52,0.302
110838,336.83319902,-64.96635445,4.51,-0.029
110849,336.86041179,39.81002573,6.16,-0.136
110873,336.94273000,31.84004456,6.00,1.442
110882,336.96467618,4.69566364,4.78,1.039
110907,337.04635466,27.01880571,6.48,0.986
110919,337.08120618,64.08515527,6.30,1.113
110935,337.15696604,-67.48905907,5.56,0.208
110936,337.16337454,-39.13179163,5.47,0.959
110960,337.20796732,-0.01997197,3.65,0.406
110986,337.28326255,9.12903410,5.60,1.578
110988,337.28853555,58.40410007,6.31,-0.033
110991,337.29277618,58.41519853,4.07,0.778
110992,337.29261484,26.76319850,5.79,1.252
110997,337.31739450,-43.49556461,3.97,1.022
111022,337.38259256,47.70688669,4.34,1.679
111043,337.43930587,-43.74922369,4.12,1.570
111045,337.44174625,-27.10728417,5.95,0.362
111056,337.47074424,78.82428466,5.45,0.093
111062,337.49140602,4.43169004,5.51,0.385
111066,337.50618103,-12.91511650,6.41,0.356
111068,337.50755880,32.57263835,5.64,-0.031
111072,337.52709917,49.35641201,6.41,1.166
111086,337.57229435,-14.58573452,6.36,-0.047
111104,337.62191650,43.12337585,4.52,-0.086
111123,337.66173361,-10.67795002,4.82,-0.053
111138,337.72405224,-26.07375241,6.43,1.083
111169,337.82292092,50.28249144,3.76,0.031
111170,337.82630090,-6.55515137,6.15,0.565
111171,337.82674772,-2.91127595,6.15,1.083
111188,337.87637809,-32.34607343,4.29,0.011
111191,337.89312961,29.54275828,6.33,0.209
111196,337.90631532,-85.96725319,5.76,1.020
111200,337.92216838,-10.90556123,6.39,0.290
111242,338.06760858,76.22644130,5.70,0.020
111247,338.07798865,54.03703240,6.41,1.043
111259,338.10990871,39.77973355,5.88,0.166
111278,338.14783853,20.23001898,6.43,0.350
111296,338.19545129,15.86326352,6.35,1.190
111310,338.25026381,-61.98212195,4.91,1.612
111314,338.26214376,69.91354534,6.01,0.334
111325,338.32012170,70.37371392,6.26,0.018
111362,338.41937473,56.62473707,5.72,0.966
111394,338.51213358,-1.57426985,5.88,0.977
111449,338.67348716,-20.70821576,5.21,0.446
111497,338.83908579,-0.11749758,4.04,-0.083
111504,338.86051990,-78.77158500,6.15,1.368
111515,338.90156579,-23.99109409,5.97,0.984
111532,338.94223205,73.64318817,5.08,0.395
111539,338.95334889,-17.46042383,6.39,1.420
111543,338.96664084,56.07057427,6.37,0.107
111546,338.96785542,39.63433069,5.73,-0.160
111548,338.97054817,-57.88375251,6.22,0.212
111550,338.97242674,50.07078789,6.29,-0.071
111567,339.03292412,35.57750362,6.11,0.997
111594,339.12211550,-40.58268877,6.28,0.119
111600,339.14767144,-31.66378886,5.82,1.074
111601,339.15137569,11.69663632,6.42,0.027
111627,339.20284187,35.65241861,6.28,1.392
111643,339.24522754,-40.59103440,5.85,0.060
111649,339.27020135,12.57681558,6.30,1.431
111660,339.30402597,75.37181088,5.80,1.594
111674,339.34340696,51.54512282,4.64,0.254
111710,339.43908758,-4.22805572,5.04,1.140
111753,339.57250672,45.18293527,6.38,0.771
111761,339.59226465,-7.89756288,6.23,0.783
111795,339.65801295,56.79563166,5.11,1.537
111797,339.66272116,63.58447203,5.19,0.083
111801,339.68612956,-28.74821394,6.46,1.034
111809,339.71444358,-33.08134754,5.66,0.037
111810,339.71912555,19.52226280,5.84,0.922
111841,339.81532792,39.05026916,4.89,-0.207
